customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7266-FMOKJ,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.51,106.82,1
7654-TIYJU,Male,0,No,Yes,31,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,76.78,2376.23,0
4702-YXWLH,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.32,144.54,1
6556-UUQVE,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.83,2849.63,1
6383-RKVJZ,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.76,459.52,1
3930-QWJEP,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.81,76.51,1
7436-UABEW,Female,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),52.8,465.63,0
7286-AKRCI,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,93.66,2348.99,0
4774-DXMIC,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,102.01,3567.3,1
6973-HZGYW,Male,0,No,Yes,24,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.13,1712.17,0
7896-YPUVR,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,110.45,3208.36,0
3287-OBTDE,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.01,566.65,1
3534-OQJTI,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,87.66,6311.07,0
9495-XCVIH,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),109.26,651.05,0
3694-QEGMR,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.27,369.63,0
6909-NRCQS,Female,1,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.74,575.69,1
5902-UDOXH,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),101.73,7325.75,0
8768-PYBBH,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.89,34.59,0
7443-KFSRE,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.65,2640.93,1
2797-LSLLI,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.55,221.3,1
6111-JVQRP,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,126.2,4423.63,1
9963-RCPNX,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.62,300.33,0
3533-DBWJK,Male,0,Yes,No,31,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,84.42,2625.36,1
7118-ZYEZD,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,81.36,77.12,1
6659-BBPYW,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),78.1,695.93,0
4478-MUGYZ,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,98.12,1374.95,0
6368-QMOCW,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.1,48.43,0
8601-CGHKY,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.82,331.28,1
7389-ZITLE,Female,0,No,Yes,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),70.25,281.88,1
8136-NYYYC,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,83.36,1252.33,0
4086-JZJXC,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.64,163.8,1
3332-FEXSN,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.49,2403.23,0
4888-LIZYC,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),97.95,5094.11,1
3033-DNXFZ,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.73,216.47,0
9112-XEFUZ,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.12,712.86,1
9292-SNDEK,Female,0,No,No,70,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.44,5570.06,0
6914-BVBTL,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.76,272.69,1
2903-QDNGO,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.39,881.64,1
4293-PHBSA,Female,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,93.93,2721.17,1
9478-WDZXU,Male,0,No,Yes,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),81.96,825.02,0
9152-VKJRA,Female,1,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.21,2537.35,0
2903-LPIQC,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.89,1303.26,0
1699-ROOPT,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.61,706.15,0
8203-MDWHM,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,99.92,1902.92,1
7487-HNYAI,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.73,91.35,1
6472-GYTMO,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),127.33,4709.0,0
3620-IPQIF,Male,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.52,379.74,0
2195-PUOGJ,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,97.22,95.34,1
8868-DXCRA,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),112.4,5050.3,0
8564-VRHKJ,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.65,3142.11,1
8772-DYDDL,Male,0,No,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,78.99,630.3,1
1807-MHUCL,Female,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.84,783.63,1
3449-OYNIE,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,83.6,1341.8,0
8103-OHWCL,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.21,110.74,1
8332-ITCWH,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),106.09,4139.63,0
9532-MHEYG,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),103.36,7029.16,0
3468-IEHLD,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.1,1395.85,0
1315-VVNSM,Male,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),74.22,1336.03,1
2859-AVAKP,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.85,3892.37,1
2067-FXTIZ,Male,1,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,91.19,632.46,0
1711-NOUVE,Male,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.02,506.96,1
9462-FATID,Male,1,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.3,106.66,1
3177-FBCGT,Female,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),99.06,2874.39,1
6032-VISEY,Female,0,Yes,No,37,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.01,3522.43,0
8269-RAYQN,Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,58.01,67.4,1
1362-JQYAE,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),96.18,4908.59,0
5358-LHRAT,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.85,476.7,1
1875-DZLVA,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),119.04,7256.73,0
8805-ACULV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,102.19,5629.04,0
2128-RAFYW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.85,1297.52,0
4927-EZDFC,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.04,1933.11,0
2008-KDYTA,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.17,343.58,0
8261-DWCJV,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.94,325.76,0
4712-DSAPS,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,121.57,727.01,0
9830-TUVRB,Female,0,No,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.26,834.15,1
3962-EBAPY,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.13,675.78,0
4966-UBZDC,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.16,1652.36,0
5688-OJLLT,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.13,1575.54,1
6658-JETTK,Female,0,Yes,No,28,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),60.43,1683.58,1
6693-BXPLP,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.65,129.88,0
4032-JMWSO,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,72.4,4857.16,0
3336-QTDTI,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,100.53,2105.68,1
7786-VBRWS,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,94.47,3299.96,0
2030-CRTTS,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,85.47,6162.53,1
3516-LFMXE,Male,0,Yes,No,47,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.2,2587.44,0
4036-MTGLU,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),75.27,1207.94,1
1575-DEPDH,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,100.52,4832.31,0
7023-QNLCT,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,109.34,2738.56,0
6409-MUKXL,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.88,2885.92,1
1881-IGFXN,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),117.13,2816.51,0
5557-ETXMA,Male,1,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.39,820.69,1
7411-SJXET,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.51,702.71,0
9133-LUCNU,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.8,810.62,0
4683-QQNOG,Male,1,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,93.86,4590.39,1
9459-OLKQH,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.87,1386.12,1
6355-IKCGU,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,83.43,1493.59,0
2058-UPJWG,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.76,516.88,1
9152-XTOUU,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.7,100.1,0
9395-RWWII,Male,1,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.72,2003.72,0
8011-EGZGK,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.54,717.4,0
1355-QQUWE,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),101.62,7323.99,1
8710-MCWQK,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.16,1149.41,0
7363-RQITG,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,100.28,1802.3,0
9573-PGMMO,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),127.46,894.84,1
3079-QQSJB,Male,1,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.12,140.91,0
1834-GYKQO,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.79,1386.18,0
5991-SKOOF,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,120.19,4697.21,1
4534-IESXE,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.97,1820.47,0
8934-VMRTQ,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,128.98,1554.07,0
5014-NPDQT,Female,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,80.78,2343.75,0
2813-HIXAM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,103.39,728.87,1
9496-HFPAJ,Female,0,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.72,624.69,0
7485-ZNXEQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,112.23,8076.8,0
6337-RDTWB,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.87,1485.08,0
9422-GGMSV,Male,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.45,147.76,0
6605-TQYRY,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),109.05,1408.59,0
6238-MZSPJ,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.99,861.69,1
9509-NIUKC,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),103.29,110.45,0
3315-CGNGG,Female,0,No,No,72,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,67.26,4839.76,1
2003-AEKAW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,93.25,181.85,1
5716-XWQCJ,Female,1,No,No,40,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),76.41,3055.99,0
5498-GTCVL,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.66,3352.75,0
7069-JULOF,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,98.61,2863.62,1
9734-ZEYTB,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),102.44,7380.37,0
6947-SDTEG,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.1,70.02,1
4427-KWYCE,Male,0,No,No,10,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.49,845.43,1
5206-YUZRP,Male,1,No,Yes,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,65.42,985.4,1
3927-JAWKQ,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,117.7,4240.16,0
6527-OYGYZ,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,121.11,3023.97,1
3341-OOGCN,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.77,1083.38,0
6477-TIAIL,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.15,267.07,0
7499-ZPEQQ,Male,0,Yes,No,44,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,3475.19,0
2977-OAMPB,Male,1,No,Yes,41,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,69.46,2841.79,1
9828-SWBUY,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,92.2,3221.19,1
2067-LZHLX,Female,0,No,No,40,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,91.03,3650.76,0
2280-YZDIG,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.8,375.15,1
2497-YJTNA,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,94.45,288.52,0
8637-QOGHU,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,72.93,3935.21,0
8834-UWGTP,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),101.22,7284.45,0
8661-GBQKR,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.23,1216.77,1
5220-LCUNO,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),100.23,1395.67,1
2586-JIJTW,Female,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.45,1075.11,0
1841-QLYAK,Male,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.84,759.24,0
6056-AUPGW,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.55,1076.5,0
2071-AVIFO,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.88,512.18,1
1227-OJYPM,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.86,83.78,0
4570-ZTDTV,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,102.39,2157.45,0
3204-PKOKW,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.75,139.09,0
1797-KCXXQ,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.45,1533.17,0
3764-JELHX,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,126.84,9137.33,0
7239-BCRQB,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.85,613.52,0
7069-LQFQB,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.98,85.89,1
9301-FIAEG,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),83.54,1673.59,0
2160-NIDTO,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.58,1216.43,1
9035-CXUWZ,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,99.65,295.7,0
8234-RPCBB,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,68.31,1636.36,1
9697-WJOCH,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,91.8,823.29,1
4964-RKGSY,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,108.64,4789.07,0
7878-YBFEN,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,85.43,1798.36,1
5433-DDXMW,Male,0,No,No,13,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.55,1250.2,1
